站名,平均氣溫,絕對最高氣溫,絕對最低氣溫,總日照時數h,總日射量MJ/ m2,Year,Month,行政區,days_in_month,平均每日日照時數,平均每日日射量
雲林分場,28.8,36.4,22.9,222.5,437.55,2014,8,雲林縣,31,7.17741935483871,14.114516129032259
義竹分場,28,34.95,22.85,180.4,,2014,8,嘉義縣,31,5.819354838709677,
畜試所,27.9,34.8,23.1,219.6,469.22,2014,8,臺南市,31,7.083870967741936,15.136129032258065
恆春畜試,28.6,35.2,24.1,186.9,621.63,2014,8,屏東縣,31,6.029032258064516,20.05258064516129
高雄農改,28.2,35.9,23.5,203.5,,2014,8,屏東縣,31,6.564516129032258,
蘭陽分場,28.6,36.3,24,231.7,624.83,2014,8,宜蘭縣,31,7.474193548387096,20.155806451612904
花蓮農改,28.3,34.4,23.5,236.1,,2014,8,花蓮縣,31,7.616129032258065,
斑鳩分場,27.1,36.2,21.2,94.4,183.4,2014,8,台東縣,31,3.045161290322581,5.916129032258064
桃園農改,28.5,36.7,21.2,267.1,595.78,2014,9,桃園市,30,8.903333333333334,19.859333333333332
茶改場,28.2,38.6,21.2,237.0,527.53,2014,9,桃園市,30,7.9,17.584333333333333
五峰站,22,31.3,18.3,98.1,238.05,2014,9,新竹縣,30,3.27,7.9350000000000005
苗栗農改,28.4,38.3,22.6,209.4,503.66,2014,9,苗栗縣,30,6.98,16.788666666666668
農業試驗所,29,36.7,23.6,246.0,548.39,2014,9,台中市,30,8.2,18.279666666666667
臺中農改,29,37.1,23.9,215.5,360.92,2014,9,彰化縣,30,7.183333333333334,12.030666666666667
臺大溪頭,,,,,,2014,9,南投縣,30,,
雲林分場,28.8,36.5,24.1,228.8,395.98,2014,9,雲林縣,30,7.626666666666667,13.199333333333334
義竹分場,28.8,34,22,224.85,,2014,9,嘉義縣,30,7.495,
畜試所,28.2,34.9,23.7,228.1,439.93,2014,9,臺南市,30,7.6033333333333335,14.664333333333333
恆春畜試,28.7,38,24.1,236.5,663.85,2014,9,屏東縣,30,7.883333333333334,22.128333333333334
高雄農改,28.6,38.2,23.6,222.7,372.95,2014,9,屏東縣,30,7.423333333333333,12.431666666666667
蘭陽分場,27.8,35.2,21.6,217.9,562.01,2014,9,宜蘭縣,30,7.263333333333334,18.733666666666668
花蓮農改,27.7,34.1,21.8,228.4,538.27,2014,9,花蓮縣,30,7.613333333333333,17.942333333333334
斑鳩分場,26.7,34.4,20.9,,299.59,2014,9,台東縣,30,,9.986333333333333
茶改場,23,32.1,16.9,209.9,446.07,2014,10,桃園市,31,6.770967741935484,14.389354838709677
桃園農改,23.7,31.3,17.5,227.0,514.81,2014,10,桃園市,31,7.32258064516129,16.606774193548386
五峰站,17.5,25.6,11.9,109.9,229.04,2014,10,新竹縣,31,3.545161290322581,7.388387096774193
苗栗農改,23.4,34.1,13.5,253.1,,2014,10,苗栗縣,31,8.164516129032258,
台中農改,24.5,32.5,16.7,242.8,351.67,2014,10,台中市,31,7.83225806451613,11.344193548387098
臺大溪頭,,,,,,2014,10,南投縣,31,,
雲林分場,24.9,34.1,17.2,271.5,405.21,2014,10,雲林縣,31,8.758064516129032,13.071290322580644
義竹分場,24.8,33.8,16.9,285.5,613.61,2014,10,嘉義縣,31,9.209677419354838,19.793870967741935
畜試所,25.15,33.95,17.1,234.65,,2014,10,臺南市,31,7.569354838709677,
高雄農改,26.3,35.1,19.5,239.6,443.47,2014,10,屏東縣,31,7.729032258064516,14.305483870967743
恆春畜試,26.3,33.2,21.9,260.3,676.08,2014,10,屏東縣,31,8.396774193548387,21.809032258064516
蘭陽分場,23.2,31.9,15.7,105.3,309.17,2014,10,宜蘭縣,31,3.396774193548387,9.973225806451614
花蓮農改,24,32,15.4,148.3,357.26,2014,10,花蓮縣,31,4.783870967741936,11.524516129032257
斑鳩分場,23.6,33.5,15.3,75.6,240.335,2014,10,台東縣,31,2.4387096774193546,7.752741935483871
農業試驗所,25,33.4,17.7,286.3,543.83,2014,10,台中市,31,9.235483870967743,17.54290322580645
桃園農改,*20.9,*29.0,*15.1,,,2014,11,桃園市,30,,
茶改場,20.4,30,14.9,124.8,294.07,2014,11,桃園市,30,4.16,9.802333333333333
五峰站,16.1,24,10.4,66.6,123.86,2014,11,新竹縣,30,2.2199999999999998,4.128666666666667
苗栗農改,21.1,31.8,14.1,161.9,,2014,11,苗栗縣,30,5.3966666666666665,
農業試驗所,22.7,30.8,15.4,208.2,379.76,2014,11,台中市,30,6.9399999999999995,12.658666666666667
臺中農改,22.3,30.8,16,157.6,244.47,2014,11,彰化縣,30,5.253333333333333,8.149
臺大溪頭,,,,,,2014,11,南投縣,30,,
雲林分場,22.6,31.3,14.6,188.2,281.075,2014,11,雲林縣,30,6.2733333333333325,9.369166666666667
義竹分場,22.4,31,15.5,216.1,420.7,2014,11,嘉義縣,30,7.203333333333333,14.023333333333333
畜試所,23,31.7,15.9,218.4,355.38,2014,11,臺南市,30,7.28,11.846
恆春畜試,24.7,31.7,20.2,197.5,522.28,2014,11,屏東縣,30,6.583333333333333,17.409333333333333
高雄農改,24.3,33.2,17.6,191.1,,2014,11,屏東縣,30,6.37,
蘭陽分場,20.7,30.2,16.2,102.7,241.1,2014,11,宜蘭縣,30,3.4233333333333333,8.036666666666667
花蓮農改,21.6,29.6,15.9,108.9,275.32,2014,11,花蓮縣,30,3.6300000000000003,9.177333333333333
斑鳩分場,21.4,31.1,15.5,50.3,194.47,2014,11,台東縣,30,1.6766666666666665,6.482333333333333
茶改場,14.5,24.3,7.9,123.9,272.15,2014,12,桃園市,31,3.9967741935483874,8.779032258064515
桃園農改,15.3,24.4,5.1,124.0,290.29,2014,12,桃園市,31,4.0,9.364193548387098
五峰站,10.2,20.7,2.1,55.1,326.7,2014,12,新竹縣,31,1.7774193548387098,10.538709677419355
苗栗農改,14.9,25.5,5.1,130.5,,2014,12,苗栗縣,31,4.209677419354839,
台中農改,16.6,25.8,7.8,122.9,211.61,2014,12,台中市,31,3.9645161290322584,6.8261290322580646
臺大溪頭,,,,,,2014,12,南投縣,31,,
雲林分場,16.8,27.7,8.3,148.4,256.71,2014,12,雲林縣,31,4.787096774193548,8.280967741935482
義竹分場,16.6,27.1,8.1,160.0,352.19,2014,12,嘉義縣,31,5.161290322580645,11.360967741935484
畜試所,17.1,29.3,9.1,162.7,,2014,12,臺南市,31,5.248387096774193,
高雄農改,*18.9,*29.8,*11.0,,,2014,12,屏東縣,31,,
恆春畜試,20.6,27.6,15.3,102.3,360.95,2014,12,屏東縣,31,3.3,11.643548387096773
蘭陽分場,15.6,25.3,10.1,75.7,192.07,2014,12,宜蘭縣,31,2.4419354838709677,6.195806451612903
花蓮農改,16.9,25.9,9.3,58.6,,2014,12,花蓮縣,31,1.8903225806451613,
斑鳩分場,16.5,27.4,8.6,89.7,142.07,2014,12,台東縣,31,2.893548387096774,4.582903225806452
農業試驗所,16.6,27.2,7.1,157.3,314.01,2014,12,台中市,31,5.074193548387097,10.129354838709677
茶改場,14.7,24.5,7.6,159.1,318.62,2015,1,桃園市,31,5.132258064516129,10.278064516129032
桃園農改,15.3,24.3,5.1,168.3,279.735,2015,1,桃園市,31,5.429032258064517,9.023709677419355
五峰站,*10.4,*20.0,*4.2,,,2015,1,新竹縣,31,,
苗栗農改,15,25.35,2.85,131.1,312.54,2015,1,苗栗縣,31,4.229032258064516,10.081935483870968
台中農改,16.4,27.8,5.7,171.9,254.35,2015,1,台中市,31,5.54516129032258,8.20483870967742
臺大溪頭,,,,,,2015,1,南投縣,31,,
雲林分場,16.5,28.5,5.4,189.3,,2015,1,雲林縣,31,6.106451612903226,
義竹分場,16.4,28.8,6.4,208.3,434.39,2015,1,嘉義縣,31,6.719354838709678,14.01258064516129
畜試所,17.1,28.8,8.4,207.3,356.99,2015,1,臺南市,31,6.687096774193549,11.515806451612903
高雄農改,18.8,29.1,9.8,197.8,338.65,2015,1,屏東縣,31,6.380645161290323,10.924193548387096
恆春畜試,20.3,27.1,15.9,189.3,506.56,2015,1,屏東縣,31,6.106451612903226,16.340645161290322
蘭陽分場,16.15,26.35,6.85,74.9,208.325,2015,1,宜蘭縣,31,2.416129032258065,6.72016129032258
花蓮農改,16.9,26.7,9.6,59.3,181.5,2015,1,花蓮縣,31,1.9129032258064516,5.854838709677419
斑鳩分場,16.6,27.3,8.8,,162.11,2015,1,台東縣,31,,5.2293548387096775
農業試驗所,16.6,29.4,5.5,215.3,343.72,2015,1,台中市,31,6.945161290322581,11.087741935483871
桃園農改,15.6,29.6,7,105.3,292.01,2015,2,桃園市,28,3.7607142857142857,10.428928571428571
茶改場,15.1,26.2,8.1,97.2,254.26,2015,2,桃園市,28,3.4714285714285715,9.080714285714285
五峰站,11.3,21.6,2.2,62.5,,2015,2,新竹縣,28,2.232142857142857,
苗栗農改,15.7,27.3,4.7,119.2,276.39,2015,2,苗栗縣,28,4.257142857142857,9.871071428571428
農業試驗所,18,28.6,8,188.2,377.62,2015,2,台中市,28,6.721428571428571,13.486428571428572
臺中農改,17.4,28.5,6.8,150.7,255.26,2015,2,彰化縣,28,5.382142857142857,9.116428571428571
臺大溪頭,,,,,,2015,2,南投縣,28,,
雲林分場,17.8,28.9,7.5,161.6,279.86,2015,2,雲林縣,28,5.771428571428571,9.995000000000001
義竹分場,17.7,28.5,7.3,200.0,438.44,2015,2,嘉義縣,28,7.142857142857143,15.65857142857143
畜試所,18.4,29.6,8,209.4,375.64,2015,2,臺南市,28,7.478571428571429,13.415714285714285
恆春畜試,21.1,29.9,12.3,181.1,518.73,2015,2,屏東縣,28,6.4678571428571425,18.52607142857143
高雄農改,20.2,31,9.3,204.6,,2015,2,屏東縣,28,7.307142857142857,
蘭陽分場,16.7,26.7,8.7,86.8,231.31,2015,2,宜蘭縣,28,3.1,8.261071428571428
花蓮農改,17.9,27.5,9.8,68.1,189.05,2015,2,花蓮縣,28,2.432142857142857,6.751785714285715
斑鳩分場,17.5,28.6,8.3,63.15,144.68,2015,2,台東縣,28,2.2553571428571426,5.167142857142857
桃園農改,17.6,28.7,10.6,108.0,330.07,2015,3,桃園市,31,3.4838709677419355,10.647419354838709
五峰站,14.4,25.6,6.6,73.4,136.375,2015,3,新竹縣,31,2.3677419354838714,4.399193548387097
台中農改,20.3,33,12.8,131.5,261.23,2015,3,台中市,31,4.241935483870968,8.426774193548388
雲林分場,20.9,33.6,13.7,155.5,,2015,3,雲林縣,31,5.016129032258065,
義竹分場,20.7,31.5,12.4,199.7,510.61,2015,3,嘉義縣,31,6.441935483870967,16.471290322580646
高雄農改,23.3,34.3,16.1,203.7,314.49,2015,3,屏東縣,31,6.570967741935483,10.144838709677419
斑鳩分場,19.7,28.6,13.7,39.5,144.44,2015,3,台東縣,31,1.2741935483870968,4.659354838709677
花蓮農改,19.8,28.9,13.8,84.3,240.04,2015,3,花蓮縣,31,2.7193548387096773,7.743225806451613
蘭陽分場,18.7,29.4,11.1,95.0,272.46,2015,3,宜蘭縣,31,3.064516129032258,8.789032258064516
茶改場,17.1,30.3,9.8,103.5,277.58,2015,3,桃園市,31,3.338709677419355,8.954193548387096
畜試所,21.5,33,13.1,216.4,425.74,2015,3,臺南市,31,6.980645161290322,13.733548387096775
恆春畜試,23.2,30.8,17.4,187.6,605.67,2015,3,屏東縣,31,6.051612903225807,19.53774193548387
農業試驗所,20.7,33.9,13.2,164.9,354.9,2015,3,台中市,31,5.319354838709677,11.448387096774193
苗栗農改,18.2,33.9,10.8,120.0,317.76,2015,3,苗栗縣,31,3.870967741935484,10.250322580645161
臺大溪頭,,,,,,2015,3,南投縣,31,,
茶改場,21,32.7,10.6,158.3,423.95,2015,4,桃園市,30,5.276666666666667,14.131666666666666
桃園農改,*21.3,*31.3,*13.7,,,2015,4,桃園市,30,,
五峰站,17.3,28.9,6.8,90.5,234.63,2015,4,新竹縣,30,3.0166666666666666,7.821
苗栗農改,22.3,35.1,6.8,186.4,521.63,2015,4,苗栗縣,30,6.213333333333334,17.387666666666668
台中農改,23.7,33.7,11.6,202.8,373.17,2015,4,台中市,30,6.760000000000001,12.439
臺大溪頭,,,,,,2015,4,南投縣,30,,
雲林分場,24.2,34.2,10.1,236.3,347.555,2015,4,雲林縣,30,7.876666666666667,11.585166666666668
義竹分場,23.9,34.3,11.4,262.5,343.37,2015,4,嘉義縣,30,8.75,11.445666666666666
畜試所,24.7,35.5,13,265.3,565.66,2015,4,臺南市,30,8.843333333333334,18.85533333333333
高雄農改,25.8,36,13.8,232.9,367.77,2015,4,屏東縣,30,7.763333333333334,12.258999999999999
恆春畜試,25.3,33,17.2,211.9,687.49,2015,4,屏東縣,30,7.0633333333333335,22.916333333333334
蘭陽分場,21.7,31.5,11.9,120.7,280.55,2015,4,宜蘭縣,30,4.023333333333333,9.351666666666667
花蓮農改,22.4,31.4,14.8,101.9,,2015,4,花蓮縣,30,3.396666666666667,
斑鳩分場,22.2,37.3,13.9,45.7,214.1,2015,4,台東縣,30,1.5233333333333334,7.136666666666667
農業試驗所,24.3,32.65,16.75,,447.18,2015,4,台中市,30,,14.906
茶改場,24.5,34.2,16.8,118.9,385.58,2015,5,桃園市,31,3.835483870967742,12.438064516129032
桃園農改,*25.0,*32.7,*17.8,,,2015,5,桃園市,31,,
五峰站,20.3,29.4,15.9,68.0,195.47,2015,5,新竹縣,31,2.193548387096774,6.305483870967742
苗栗農改,25.65,34.85,15.75,124.4,422.56,2015,5,苗栗縣,31,4.012903225806451,13.630967741935484
台中農改,26.5,33.8,20.7,138.7,416.55,2015,5,台中市,31,4.474193548387096,13.437096774193549
臺大溪頭,,,,,,2015,5,南投縣,31,,
雲林分場,27.1,35.1,22.1,180.8,387.49,2015,5,雲林縣,31,5.83225806451613,12.499677419354839
義竹分場,27,34.8,21.7,196.2,284.1,2015,5,嘉義縣,31,6.329032258064516,9.16451612903226
畜試所,27.2,35.4,22.2,209.7,478.73,2015,5,臺南市,31,6.764516129032257,15.442903225806452
高雄農改,28,36.5,23.2,202.8,430.06,2015,5,屏東縣,31,6.541935483870968,13.872903225806452
恆春畜試,27.2,34.7,22.4,170.2,613.8,2015,5,屏東縣,31,5.490322580645161,19.799999999999997
蘭陽分場,24.7,33.2,17.9,139.3,219.77,2015,5,宜蘭縣,31,4.493548387096775,7.089354838709678
花蓮農改,25.1,32.7,18.8,123.2,188.3,2015,5,花蓮縣,31,3.9741935483870967,6.074193548387097
斑鳩分場,24.5,33.5,19.2,53.8,254.35,2015,5,台東縣,31,1.7354838709677418,8.20483870967742
農業試驗所,26.8,34,21.5,100.1,433.72,2015,5,台中市,31,3.229032258064516,13.990967741935485
桃園農改,,,,,,2015,6,桃園市,30,,
五峰站,22.5,29.9,18.4,119.3,304.87,2015,6,新竹縣,30,3.9766666666666666,10.162333333333333
台中農改,29.4,36,23.2,208.1,,2015,6,台中市,30,6.9366666666666665,
雲林分場,30,36.8,23.5,272.7,488.09,2015,6,雲林縣,30,9.09,16.269666666666666
義竹分場,29.7,36.1,24.3,295.6,,2015,6,嘉義縣,30,9.853333333333333,
高雄農改,30.3,37.5,24.2,309.5,593.02,2015,6,屏東縣,30,10.316666666666666,19.767333333333333
斑鳩分場,27.8,38.9,22.6,107.0,384.56,2015,6,台東縣,30,3.566666666666667,12.818666666666667
花蓮農改,28.4,34.6,23.1,220.5,275.32,2015,6,花蓮縣,30,7.35,9.177333333333333
蘭陽分場,28.3,34.8,23.4,228.5,315.82,2015,6,宜蘭縣,30,7.616666666666666,10.527333333333333
茶改場,28.4,38.3,23.2,238.8,495.805,2015,6,桃園市,30,7.96,16.526833333333332
畜試所,29.8,37.2,23.8,302.2,623.49,2015,6,臺南市,30,10.073333333333332,20.783
恆春畜試,29.6,34.1,24.6,270.7,784.23,2015,6,屏東縣,30,9.023333333333333,26.141000000000002
農業試驗所,29.3,35.7,23.2,181.5,518.46,2015,6,台中市,30,6.05,17.282
苗栗農改,,,,259.1,654.91,2015,6,苗栗縣,30,8.636666666666667,21.830333333333332
臺大溪頭,,,,,,2015,6,南投縣,30,,
桃園農改,28.9,35.9,23.5,186.8,663.52,2015,7,桃園市,31,6.025806451612904,21.403870967741934
茶改場,28.4,36.3,22.9,222.2,571.84,2015,7,桃園市,31,7.16774193548387,18.44645161290323
五峰站,22.6,*29.8,*17.5,,,2015,7,新竹縣,31,,
苗栗農改,28.7,36.6,22.4,185.0,535.7,2015,7,苗栗縣,31,5.967741935483871,17.280645161290323
農業試驗所,29,35.5,22.7,129.3,537.45,2015,7,台中市,31,4.170967741935484,17.33709677419355
臺中農改,29.1,35.8,23.2,176.8,555.82,2015,7,彰化縣,31,5.703225806451614,17.92967741935484
臺大溪頭,,,,,,2015,7,南投縣,31,,
雲林分場,29.1,37.1,22.7,189.7,420.65,2015,7,雲林縣,31,6.119354838709677,13.569354838709677
義竹分場,28.7,35.7,22.1,233.4,,2015,7,嘉義縣,31,7.529032258064516,
畜試所,28.2,35.5,22.5,218.7,495.49,2015,7,臺南市,31,7.054838709677419,15.983548387096775
恆春畜試,28.3,35.8,23.6,161.4,630.94,2015,7,屏東縣,31,5.206451612903226,20.352903225806454
高雄農改,28.4,36.2,22.7,222.5,440.77,2015,7,屏東縣,31,7.17741935483871,14.218387096774192
蘭陽分場,28.6,36.2,23.3,233.8,328.51,2015,7,宜蘭縣,31,7.541935483870968,10.597096774193549
花蓮農改,28.4,34.7,22.6,233.8,287.52,2015,7,花蓮縣,31,7.541935483870968,9.274838709677418
斑鳩分場,27.2,37.5,21,94.0,388.37,2015,7,台東縣,31,3.032258064516129,12.528064516129032
桃園農改,,,,,,2015,8,桃園市,31,,
五峰站,21.5,30.5,17.6,62.0,181.61,2015,8,新竹縣,31,2.0,5.858387096774194
台中農改,27.8,35.3,23,132.5,432.05,2015,8,台中市,31,4.274193548387097,13.937096774193549
雲林分場,,,,,,2015,8,雲林縣,31,,
義竹分場,27.9,34.9,23.1,170.2,,2015,8,嘉義縣,31,5.490322580645161,
高雄農改,28,36,22.7,204.7,398.9,2015,8,屏東縣,31,6.603225806451612,12.86774193548387
斑鳩分場,26.5,35.2,20.6,68.2,287.23,2015,8,台東縣,31,2.2,9.265483870967742
花蓮農改,27.4,35.2,22.3,146.6,,2015,8,花蓮縣,31,4.729032258064516,
蘭陽分場,27.4,35.4,22.9,162.4,,2015,8,宜蘭縣,31,5.238709677419355,
茶改場,27.2,34.7,22.3,168.1,454.06,2015,8,桃園市,31,5.422580645161291,14.647096774193548
畜試所,27.3,35.8,22.6,164.5,500.645,2015,8,臺南市,31,5.306451612903226,16.149838709677418
恆春畜試,28.2,35.5,22.4,145.4,518.94,2015,8,屏東縣,31,4.690322580645161,16.740000000000002
農業試驗所,27.8,35.1,23.1,138.5,433.49,2015,8,台中市,31,4.467741935483871,13.983548387096775
苗栗農改,27.6,36.3,22.6,155.1,446.64,2015,8,苗栗縣,31,5.003225806451613,14.407741935483871
臺大溪頭,,,,,,2015,8,南投縣,31,,
桃園農改,*26.3,*32.4,*19.7,,,2015,9,桃園市,30,,
茶改場,25.7,33.5,20.2,213.0,493.72,2015,9,桃園市,30,7.1,16.457333333333334
五峰站,20.5,28.7,15.8,81.5,292.81,2015,9,新竹縣,30,2.716666666666667,9.760333333333334
苗栗農改,26.2,34.4,18.4,216.1,529.51,2015,9,苗栗縣,30,7.203333333333333,17.650333333333332
農業試驗所,27.4,33.9,22,221.2,518.58,2015,9,台中市,30,7.373333333333333,17.286
臺中農改,27.5,33.6,21.6,202.9,528.62,2015,9,彰化縣,30,6.763333333333334,17.62066666666667
臺大溪頭,,,,,,2015,9,南投縣,30,,
雲林分場,*27.4,*34.7,*22.0,,,2015,9,雲林縣,30,,
義竹分場,27.6,34.4,22.5,231.8,,2015,9,嘉義縣,30,7.7266666666666675,
畜試所,27.2,34.3,22.3,221.5,488.53,2015,9,臺南市,30,7.383333333333334,16.284333333333333
恆春畜試,27.8,34.1,23,200.1,637.5,2015,9,屏東縣,30,6.67,21.25
高雄農改,28,35.4,23.3,213.7,420.13,2015,9,屏東縣,30,7.123333333333333,14.004333333333333
蘭陽分場,26.2,34,20.7,154.1,223.93,2015,9,宜蘭縣,30,5.136666666666667,7.464333333333333
花蓮農改,26.2,32.6,20.7,159.7,200.87,2015,9,花蓮縣,30,5.323333333333333,6.695666666666667
斑鳩分場,25.2,35.2,19.5,,252.41,2015,9,台東縣,30,,8.413666666666666
茶改場,23.6,33.8,17.4,179.4,429.105,2015,10,桃園市,31,5.787096774193548,13.842096774193548
桃園農改,24.3,32.7,18.9,181.9,,2015,10,桃園市,31,5.867741935483871,
五峰站,19.3,26.9,13.8,104.6,518.63,2015,10,新竹縣,31,3.3741935483870966,16.73
苗栗農改,24,33.4,15.9,182.9,,2015,10,苗栗縣,31,5.9,
台中農改,25.5,33.1,18,175.8,462.95,2015,10,台中市,31,5.670967741935484,14.933870967741935
臺大溪頭,,,,,,2015,10,南投縣,31,,
雲林分場,25.9,34.3,19.1,210.3,348.52,2015,10,雲林縣,31,6.783870967741936,11.24258064516129
義竹分場,25.8,33.4,18.7,235.5,,2015,10,嘉義縣,31,7.596774193548387,
畜試所,25.7,33.7,18.9,221.9,468.18,2015,10,臺南市,31,7.158064516129032,15.102580645161291
高雄農改,,,,,,2015,10,屏東縣,31,,
恆春畜試,26.5,33.4,21.2,192.2,579.49,2015,10,屏東縣,31,6.199999999999999,18.693225806451615
蘭陽分場,23.7,33.1,18.3,75.4,266.24,2015,10,宜蘭縣,31,2.4322580645161294,8.588387096774193
花蓮農改,24.4,31.7,16.2,116.7,276.26,2015,10,花蓮縣,31,3.764516129032258,8.911612903225807
斑鳩分場,23.7,32.2,16.3,,223.83,2015,10,台東縣,31,,7.220322580645162
農業試驗所,25.8,33.8,18.6,213.9,462.49,2015,10,台中市,31,6.9,14.919032258064517
茶改場,21.9,32.4,11.1,143.7,309.475,2015,11,桃園市,30,4.79,10.315833333333334
桃園農改,*21.9,*30.7,*10.5,,,2015,11,桃園市,30,,
五峰站,17.4,25.3,5.1,75.7,361.63,2015,11,新竹縣,30,2.5233333333333334,12.054333333333334
苗栗農改,22.4,34.1,10.6,179.8,381.84,2015,11,苗栗縣,30,5.993333333333334,12.728
台中農改,23.8,32.9,-4.9,182.1,402.17,2015,11,台中市,30,6.069999999999999,13.405666666666667
臺大溪頭,,,,,,2015,11,南投縣,30,,
雲林分場,24,33.3,11.4,216.1,304.64,2015,11,雲林縣,30,7.203333333333333,10.154666666666666
義竹分場,24,33.6,11.4,229.6,,2015,11,嘉義縣,30,7.653333333333333,
畜試所,23.9,33.6,12.1,216.0,400.8,2015,11,臺南市,30,7.2,13.360000000000001
高雄農改,24.6,33.6,18.3,184.2,,2015,11,屏東縣,30,6.14,
恆春畜試,25.8,34.3,18.1,219.2,536.46,2015,11,屏東縣,30,7.306666666666667,17.882
蘭陽分場,22.2,31.2,11,91.9,254.85,2015,11,宜蘭縣,30,3.0633333333333335,8.495
花蓮農改,22.9,31.1,11.8,119.4,286.32,2015,11,花蓮縣,30,3.98,9.544
斑鳩分場,22.5,31.4,12.4,65.15,213.45,2015,11,台東縣,30,2.171666666666667,7.114999999999999
農業試驗所,24,33.8,11.8,222.3,365.58,2015,11,台中市,30,7.41,12.186
桃園農改,*17.7,*27.3,*9.9,,,2015,12,桃園市,31,,
茶改場,17,27.7,8.6,81.3,215.13,2015,12,桃園市,31,2.6225806451612903,6.9396774193548385
五峰站,13.3,24.1,2.8,48.4,195.62,2015,12,新竹縣,31,1.5612903225806452,6.3103225806451615
苗栗農改,17.6,29,7.5,119.1,,2015,12,苗栗縣,31,3.8419354838709676,
農業試驗所,19.5,30.4,9.9,98.1,346.99,2015,12,台中市,31,3.164516129032258,11.193225806451613
臺中農改,19.1,28.9,10.9,141.7,341.13,2015,12,彰化縣,31,4.570967741935483,11.004193548387097
臺大溪頭,,,,,,2015,12,南投縣,31,,
雲林分場,19.5,29.1,9.1,176.0,271.51,2015,12,雲林縣,31,5.67741935483871,8.758387096774193
義竹分場,19.4,30.5,10.3,223.0,,2015,12,嘉義縣,31,7.193548387096774,
畜試所,19.7,32,10.2,231.9,424.81,2015,12,臺南市,31,7.480645161290322,13.703548387096774
恆春畜試,23.2,30.8,16.4,219.5,519.02,2015,12,屏東縣,31,7.080645161290323,16.74258064516129
高雄農改,21.6,31.8,12.2,191.8,343.12,2015,12,屏東縣,31,6.187096774193549,11.068387096774194
蘭陽分場,18.2,29.5,10.6,53.3,,2015,12,宜蘭縣,31,1.7193548387096773,
花蓮農改,19.7,28.8,11.9,59.0,,2015,12,花蓮縣,31,1.903225806451613,
斑鳩分場,19.5,29.9,11.6,117.4,,2015,12,台東縣,31,3.7870967741935484,
桃園農改,15.2,24,3.3,56.1,195.26,2016,1,桃園市,31,1.8096774193548388,6.298709677419355
